Species,Site,Treatment.Numeric,Treatment,Petri.Dish,Seed.No,No.Germinated 
Acronychia oblongifolia,D.N.P,18L/6D,Long,1,11,0
Acronychia oblongifolia,D.N.P,18L/6D,Long,1,12,0
Acronychia oblongifolia,D.N.P,18L/6D,Long,1,13,0
Acronychia oblongifolia,D.N.P,6L/18D,Short,1,1,1
Acronychia oblongifolia,D.N.P,6L/18D,Short,1,2,1
Acronychia oblongifolia,D.N.P,6L/18D,Short,1,3,1
Acronychia oblongifolia,D.N.P,6L/18D,Short,1,4,1
Acronychia oblongifolia,D.N.P,6L/18D,Short,1,5,0
Acronychia oblongifolia,D.N.P,6L/18D,Short,1,6,0
Acronychia oblongifolia,D.N.P,6L/18D,Short,1,7,0
Acronychia oblongifolia,D.N.P,6L/18D,Short,1,8,0
Acronychia oblongifolia,D.N.P,6L/18D,Short,1,9,0
Acronychia oblongifolia,D.N.P,6L/18D,Short,1,10,0
Acronychia oblongifolia,D.N.P,6L/18D,Short,1,11,0
Acronychia oblongifolia,D.N.P,6L/18D,Short,1,12,0
Acronychia oblongifolia,D.N.P,6L/18D,Short,1,13,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,1,1
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,2,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,3,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,4,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,5,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,6,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,7,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,8,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,9,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,10,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,11,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,12,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,13,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,14,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,15,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,16,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,17,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,18,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,19,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,20,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,21,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,22,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,23,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,24,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,25,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,26,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,27,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,28,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,29,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,30,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,31,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,32,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,33,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,34,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,35,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,36,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,37,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,38,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,39,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,40,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,41,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,42,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,43,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,44,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,45,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,46,0
Acrothamnus hookeri,K.N.P,12L/12D,Control,1,47,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,1,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,2,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,3,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,4,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,5,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,6,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,7,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,8,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,9,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,10,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,11,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,12,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,13,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,14,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,15,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,16,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,17,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,18,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,19,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,20,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,21,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,22,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,23,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,24,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,25,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,26,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,27,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,28,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,29,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,30,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,31,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,32,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,33,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,34,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,35,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,36,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,37,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,38,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,39,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,40,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,41,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,42,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,43,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,44,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,45,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,46,0
Acrothamnus hookeri,K.N.P,18L/6D,Long,1,47,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,1,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,2,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,3,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,4,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,5,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,6,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,7,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,8,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,9,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,10,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,11,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,12,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,13,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,14,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,15,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,16,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,17,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,18,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,19,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,20,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,21,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,22,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,23,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,24,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,25,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,26,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,27,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,28,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,29,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,30,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,31,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,32,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,33,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,34,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,35,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,36,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,37,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,38,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,39,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,40,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,41,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,42,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,43,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,44,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,45,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,46,0
Acrothamnus hookeri,K.N.P,6L/18D,Short,1,47,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,1,1,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,1,2,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,1,3,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,1,4,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,1,5,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,1,6,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,1,7,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,1,8,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,1,9,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,1,10,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,1,11,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,1,12,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,1,13,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,1,14,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,1,15,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,2,16,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,2,17,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,2,18,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,2,19,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,2,20,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,2,21,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,2,22,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,2,23,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,2,24,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,2,25,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,2,26,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,2,27,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,2,28,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,2,29,0
Alchornea ilicifolia,M.N.P,12L/12D,Control,2,30,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,1,1,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,1,2,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,1,3,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,1,4,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,1,5,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,1,6,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,1,7,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,1,8,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,1,9,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,1,10,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,1,11,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,1,12,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,1,13,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,1,14,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,1,15,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,2,16,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,2,17,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,2,18,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,2,19,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,2,20,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,2,21,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,2,22,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,2,23,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,2,24,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,2,25,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,2,26,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,2,27,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,2,28,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,2,29,0
Alchornea ilicifolia,M.N.P,18L/6D,Long,2,30,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,1,1,1
Alchornea ilicifolia,M.N.P,6L/18D,Short,1,2,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,1,3,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,1,4,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,1,5,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,1,6,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,1,7,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,1,8,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,1,9,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,1,10,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,1,11,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,1,12,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,1,13,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,1,14,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,1,15,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,2,16,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,2,17,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,2,18,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,2,19,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,2,20,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,2,21,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,2,22,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,2,23,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,2,24,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,2,25,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,2,26,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,2,27,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,2,28,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,2,29,0
Alchornea ilicifolia,M.N.P,6L/18D,Short,2,30,0
Allocasuarina littoralis,C.W,12L/12D,Control,1,1,1
Allocasuarina littoralis,C.W,12L/12D,Control,1,2,1
Allocasuarina littoralis,C.W,12L/12D,Control,1,3,1
Allocasuarina littoralis,C.W,12L/12D,Control,1,4,1
Allocasuarina littoralis,C.W,12L/12D,Control,1,5,1
Allocasuarina littoralis,C.W,12L/12D,Control,1,6,1
Allocasuarina littoralis,C.W,12L/12D,Control,1,7,1
Allocasuarina littoralis,C.W,12L/12D,Control,1,8,1
Allocasuarina littoralis,C.W,12L/12D,Control,1,9,1
Allocasuarina littoralis,C.W,12L/12D,Control,1,10,0
Allocasuarina littoralis,C.W,12L/12D,Control,1,11,0
Allocasuarina littoralis,C.W,12L/12D,Control,1,12,0
Allocasuarina littoralis,C.W,12L/12D,Control,1,13,0
Allocasuarina littoralis,C.W,12L/12D,Control,1,14,0
Allocasuarina littoralis,C.W,12L/12D,Control,1,15,0
Allocasuarina littoralis,C.W,12L/12D,Control,2,16,1
Allocasuarina littoralis,C.W,12L/12D,Control,2,17,1
Allocasuarina littoralis,C.W,12L/12D,Control,2,18,1
Allocasuarina littoralis,C.W,12L/12D,Control,2,19,1
Allocasuarina littoralis,C.W,12L/12D,Control,2,20,1
Allocasuarina littoralis,C.W,12L/12D,Control,2,21,0
Allocasuarina littoralis,C.W,12L/12D,Control,2,22,0
Allocasuarina littoralis,C.W,12L/12D,Control,2,23,0
Allocasuarina littoralis,C.W,12L/12D,Control,2,24,0
Allocasuarina littoralis,C.W,12L/12D,Control,2,25,0
Allocasuarina littoralis,C.W,12L/12D,Control,2,26,0
Allocasuarina littoralis,C.W,12L/12D,Control,2,27,0
Allocasuarina littoralis,C.W,12L/12D,Control,2,28,0
Allocasuarina littoralis,C.W,12L/12D,Control,2,29,0
Allocasuarina littoralis,C.W,12L/12D,Control,2,30,0
Allocasuarina littoralis,C.W,18L/6D,Long,1,1,1
Allocasuarina littoralis,C.W,18L/6D,Long,1,2,1
Allocasuarina littoralis,C.W,18L/6D,Long,1,3,1
Allocasuarina littoralis,C.W,18L/6D,Long,1,4,1
Allocasuarina littoralis,C.W,18L/6D,Long,1,5,1
Allocasuarina littoralis,C.W,18L/6D,Long,1,6,1
Allocasuarina littoralis,C.W,18L/6D,Long,1,7,1
Allocasuarina littoralis,C.W,18L/6D,Long,1,8,1
Allocasuarina littoralis,C.W,18L/6D,Long,1,9,0
Allocasuarina littoralis,C.W,18L/6D,Long,1,10,0
Allocasuarina littoralis,C.W,18L/6D,Long,1,11,0
Allocasuarina littoralis,C.W,18L/6D,Long,1,12,0
Allocasuarina littoralis,C.W,18L/6D,Long,1,13,0
Allocasuarina littoralis,C.W,18L/6D,Long,1,14,0
Allocasuarina littoralis,C.W,18L/6D,Long,1,15,0
Allocasuarina littoralis,C.W,18L/6D,Long,2,16,1
Allocasuarina littoralis,C.W,18L/6D,Long,2,17,1
Allocasuarina littoralis,C.W,18L/6D,Long,2,18,1
Allocasuarina littoralis,C.W,18L/6D,Long,2,19,1
Allocasuarina littoralis,C.W,18L/6D,Long,2,20,1
Allocasuarina littoralis,C.W,18L/6D,Long,2,21,1
Allocasuarina littoralis,C.W,18L/6D,Long,2,22,1
Allocasuarina littoralis,C.W,18L/6D,Long,2,23,1
Allocasuarina littoralis,C.W,18L/6D,Long,2,24,0
Allocasuarina littoralis,C.W,18L/6D,Long,2,25,0
Allocasuarina littoralis,C.W,18L/6D,Long,2,26,0
Allocasuarina littoralis,C.W,18L/6D,Long,2,27,0
Allocasuarina littoralis,C.W,18L/6D,Long,2,28,0
Allocasuarina littoralis,C.W,18L/6D,Long,2,29,0
Allocasuarina littoralis,C.W,18L/6D,Long,2,30,0
Allocasuarina littoralis,C.W,6L/18D,Short,1,1,1
Allocasuarina littoralis,C.W,6L/18D,Short,1,2,1
Allocasuarina littoralis,C.W,6L/18D,Short,1,3,1
Allocasuarina littoralis,C.W,6L/18D,Short,1,4,1
Allocasuarina littoralis,C.W,6L/18D,Short,1,5,1
Allocasuarina littoralis,C.W,6L/18D,Short,1,6,1
Allocasuarina littoralis,C.W,6L/18D,Short,1,7,1
Allocasuarina littoralis,C.W,6L/18D,Short,1,8,1
Allocasuarina littoralis,C.W,6L/18D,Short,1,9,1
Allocasuarina littoralis,C.W,6L/18D,Short,1,10,1
Allocasuarina littoralis,C.W,6L/18D,Short,1,11,1
Allocasuarina littoralis,C.W,6L/18D,Short,1,12,0
Allocasuarina littoralis,C.W,6L/18D,Short,1,13,0
Allocasuarina littoralis,C.W,6L/18D,Short,1,14,0
Allocasuarina littoralis,C.W,6L/18D,Short,1,15,0
Allocasuarina littoralis,C.W,6L/18D,Short,2,16,1
Allocasuarina littoralis,C.W,6L/18D,Short,2,17,1
Allocasuarina littoralis,C.W,6L/18D,Short,2,18,1
Allocasuarina littoralis,C.W,6L/18D,Short,2,19,1
Allocasuarina littoralis,C.W,6L/18D,Short,2,20,1
Allocasuarina littoralis,C.W,6L/18D,Short,2,21,1
Allocasuarina littoralis,C.W,6L/18D,Short,2,22,1
Allocasuarina littoralis,C.W,6L/18D,Short,2,23,1
Allocasuarina littoralis,C.W,6L/18D,Short,2,24,1
Allocasuarina littoralis,C.W,6L/18D,Short,2,25,0
Allocasuarina littoralis,C.W,6L/18D,Short,2,26,0
Allocasuarina littoralis,C.W,6L/18D,Short,2,27,0
Allocasuarina littoralis,C.W,6L/18D,Short,2,28,0
Allocasuarina littoralis,C.W,6L/18D,Short,2,29,0
Allocasuarina littoralis,C.W,6L/18D,Short,2,30,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,1,1
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,2,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,3,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,4,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,5,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,6,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,7,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,8,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,9,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,10,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,11,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,12,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,13,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,14,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,15,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,16,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,17,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,18,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,19,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,20,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,21,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,22,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,23,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,24,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,25,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,26,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,27,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,28,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,29,0
Alphitonia petrei,Q.L.D.S,12L/12D,Control,1,30,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,1,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,2,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,3,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,4,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,5,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,6,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,7,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,8,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,9,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,10,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,11,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,12,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,13,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,14,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,15,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,16,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,17,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,18,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,19,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,20,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,21,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,22,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,23,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,24,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,25,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,26,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,27,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,28,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,29,0
Alphitonia petrei,Q.L.D.S,18L/6D,Long,1,30,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,1,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,2,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,3,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,4,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,5,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,6,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,7,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,8,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,9,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,10,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,11,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,12,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,13,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,14,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,15,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,16,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,17,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,18,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,19,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,20,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,21,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,22,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,23,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,24,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,25,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,26,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,27,0
Alphitonia petrei,Q.L.D.S,6L/18D,Short,1,28,0
